Year,Link,Abstract
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869093414&doi=10.1111%2fj.1475-6773.2012.01426.x&partnerID=40&md5=614ac0581ed0653bbf967790d6c45e95","Objective To assess the impact of the Patient Protection and Affordable Care Act's (ACA) changes in Medicare Advantage (MA) payment rates on the availability of and enrollment in MA plans. Data Sources Secondary data on MA plan offerings, contract offerings, and enrollment by state and county, in 2010-2011. Study Design We estimated regression models of the change in the number of plans, the number of contracts, and enrollment as a function of quartiles of FFS spending and pre-ACA MA payment generosity. Counties in the lowest quartile of spending are treated most generously by the ACA. Principal Findings Relative to counties in the highest quartile of spending, the number of plans in counties in the first, second, and third quartiles rose by 12 percent, 7.6 percent, and 5.4 percent, respectively. Counties with more generous MA payment rates before the ACA lost significantly more plans. We did not find a similar impact on the change in contracts or enrollment. Conclusions The ACA-induced MA payment changes reduced the number of plan choices available for Medicare beneficiaries, but they have yet affected enrollment patterns. © Health Research and Educational Trust."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871876780&doi=10.1377%2fhlthaff.2012.1279&partnerID=40&md5=7409a3d32426c7c22384e7848f780e40",[No abstract available]
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870206266&doi=10.1097%2fAOG.0b013e3182756118&partnerID=40&md5=a8880ff18ae18b8f0851a50094a0429e",[No abstract available]
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872099824&partnerID=40&md5=d86d8c150ad8971a1c88f513124c1806",[No abstract available]
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871889819&partnerID=40&md5=4a9e1384a3345a4393c77f0ed28f1513",[No abstract available]
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874527009&partnerID=40&md5=975f7dd71d3fb04b5b4c9ba1a423331d",[No abstract available]
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878223622&doi=10.1007%2fs10880-012-9312-5&partnerID=40&md5=a8398882a334942f802710fae9265ade","This article is based on the invited presentation by the author at the American Psychological Association's Annual Convention, August 4-7, 2011, upon his receipt of the Joseph D. Matarazzo Award for Distinguished Contributions to Psychology in Academic Health Centers presented by the Association of Psychologists in Academic Health Centers. This article relates the history, roles, and responsibilities of psychologists in academic health centers to the ultimate survival and success of professional psychology. It describes implications of the Patient Protection and Affordable Care Act (ACA) on the institutional practice of psychology including how psychology's place in academic health centers positions the field well for the future of healthcare reform. The article provides several recommendations to help professional psychology prepare for that future of integrated, interprofessional healthcare. © 2012 Springer Science+Business Media, LLC."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895293626&partnerID=40&md5=47ce2f5299a232977ecaf9954694b23c","In March 2010, the 111th Congress passed health reform legislation, the Patient Protection and Affordable Care Act. Jointly referred to as the PPACA, the law increases access to health insurance coverage, expands federal private health insurance market requirements, and requires the creation of health insurance exchanges to provide individuals and small employers with access to insurance. This book provides an overview of major PPACA provisions, implementation and oversight activities, and current legal challenges. © 2012 by Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895300725&partnerID=40&md5=ed880b72f11ef3d696c8da45a3ba9d8d","Federal regulations generally start with an act of Congress, and are the means by which statutes are implemented and many specific requirements are established. The Patient Protection and Affordable Care Act is a particularly noteworthy example of congressional delegation of rulemaking authority to federal agencies. This book identifies more than 40 provisions in PPACA that require, permit, or contemplate rulemaking by federal agencies to implement the legislation. © 2012 by Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896237477&partnerID=40&md5=0857192d44c4f3423f28833d58ed5f08","Under the Patient Protection and Affordable Care Act (P.L. 111-148, PPACA, as amended), a number of provisions directly affect access to health insurance coverage. Hereafter, ""PPACA"" will refer to PPACA, as amended. This report provides a description of two of the provisions in PPACA that are targeted toward younger individuals, for plan years beginning on or after six months from the date of enactment (i.e., the plan year beginning on or after September 23, 2010). PPACA prohibits coverage exclusions for children with preexisting health conditions who are under age 19, and the law also requires plans to continue to make dependent coverage available to children under age 26.© 2012 Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868553868&doi=10.1177%2f1077558712454195&partnerID=40&md5=83bf4f454704a4a522b2fb0425079be2","Changes in individual or family circumstances cause many Americans to experience gaps and transitions in public and private health insurance. Using data from the 2004-2007 Survey of Income and Program Participation, this article updates earlier analyses of insurance gaps and transitions. Eighty-nine million people (one third of nonelderly Americans) were uninsured for at least 1 month during those 4 years. Approximately 23 million lost insurance more than once. The analyses call attention to the continuing instability and insecurity of health insurance, can inform implementation of national reforms, and establish a recent baseline that will be helpful in evaluating the reforms' effects on coverage stability. © 2012 The Author(s)."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869077945&doi=10.1016%2fj.pop.2012.08.002&partnerID=40&md5=5d33c4b9d02cc5cf4bd33ee6146c8521","After identifying many unlicensed Hispanic international medical graduates (IMGs) legally residing in southern California, University of California, Los Angeles developed an innovative program to prepare these sidelined physicians to enter family medicine residency programs and become licensed physicians. On completion of a 3-year family medicine residency-training program, these IMGs have an obligation to practice in a federally designated underserved community in the state for 2 to 3 years. As the US health care system moves from physician-centered practices to patient-focused teams, with primary care serving as the foundation for building patient-centered medical homes, attention to educating IMGs in these concepts is crucial. © 2012 Elsevier Inc."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895347288&partnerID=40&md5=4ef51d5ab71b61beb99b9f50e9d44e79","This report describes and illustrates the penalties, when applicable beginning in 2014, to employers under the new health insurance reform law-specifically, in Section 1513 and Section 10106 of the Patient Protection and Affordable Care Act (PPACA, P.L. 111-148), as amended by Section 1003 of the Health Care and Education Reconciliation Act of 2010 (P.L. 111-152). Hereinafter, PPACA will refer to PPACA as amended by the reconciliation act. PPACA does not explicitly mandate an employer offer employees acceptable health insurance. However, certain employers with at least 50 full-time equivalent employees will face penalties, beginning in 2014, if one or more of their full-time employees obtains a premium credit through an exchange.1 As described in greater detail below, an individual may be eligible for a premium credit either because the employer does not offer coverage or the employer offers coverage that is either not ""affordable"" or does not provide ""minimum value."" © 2012 Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895323009&partnerID=40&md5=530dfc20e5812fec33e59d0fac849cf0","More than 40 provisions in the Patient Protection and Affordable Care Act (PPACA, P.L. 111-148, March 23, 2010, as amended) specifically require or permit federal agencies to issue regulations to implement the act's requirements. This report describes the final rules implementing PPACA that had been published in the Federal Register during the first 81/2 months of implementation. As of December 7, 2010, at least 18 final rules had been issued implementing certain provisions in PPACA. An Appendix to this report lists these 18 final rules, including a summary of their requirements and their effective dates. PPACA specifically required that some of the rules be published. Other rules cited particular sections of PPACA as the statutory authority, but those sections did not specifically require the agencies to accomplish the underlying policy objectives through the rulemaking process. Most of the final rules were issued without a prior notice of proposed rulemaking, with the agencies often invoking the ""good cause"" exception in the Administrative Procedure Act (APA, 5 U.S.C. §551 et seq.) for not allowing the public to comment before the final rules were issued. In several of the rules, the issuing agencies also stated that Congress had specifically authorized the issuance of final rules without first issuing a proposed rule. Most of the final rules permitted post-promulgation public comments, with the comment periods ending on or after the dates that the rules took effect. Most of the rules were considered ""economically significant"" (i.e., with an annual impact on the economy of at least $100 million), so the agencies provided estimates of their costs, benefits, and transfers. © 2012 by Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895278801&partnerID=40&md5=692d82c85aca7d73b797419c43585098","Congress delegates rulemaking authority to agencies for a variety of reasons and in a variety of ways. The Patient Protection and Affordable Care Act (PPACA; P.L. 111-148) is a particularly noteworthy example of congressional delegation of rulemaking authority to federal agencies. A previous CRS report identified more than 40 provisions in PPACA that require or permit the issuance of rules to implement the legislation. One way for Congress to identify upcoming PPACA rules is by reviewing the Unified Agenda of Federal Regulatory and Deregulatory Actions, which is published twice each year (spring and fall) by the Regulatory Information Service Center (RISC), a component of the U.S. General Services Administration, for the Office of Management and Budget's (OMB) Office of Information and Regulatory Affairs (OIRA). The Unified Agenda lists upcoming activities, by agency, in five separate categories or stages of the rulemaking process: the prerule stage, the proposed rule stage, the final rule stage, long-term actions, and completed actions. All entries in the Unified Agenda have uniform data elements, including the department and agency issuing the rule, the title of the rule, its Regulation Identifier Number (RIN), an abstract describing the nature of action being taken, and a timetable showing the dates of past actions and a projected date for the next regulatory action. Each entry also contains an element indicating the priority of the regulation (e.g., whether it is considered ""economically significant"" under Executive Order 12866, or whether it is considered a ""major"" rule under the Congressional Review Act). This report examines the most recent edition of the Unified Agenda, published on July 7, 2011 (the second edition that RISC compiled and issued after the enactment of PPACA). The report identifies upcoming proposed and final rules listed in the July 7, 2011, Unified Agenda that are expected to be issued pursuant to PPACA. The Appendix lists these upcoming proposed and final rules in a table. The report also briefly discusses the longterm actions listed in the Unified Agenda, as well as some options for congressional oversight over the PPACA rules. © 2012 by Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895313794&partnerID=40&md5=447409b4f6fd90394e85c88e4f6d1b8b","The 111th Congress passed, and the President signed into law, the Patient Protection and Affordable Care Act (P.L. 111-148; PPACA), as amended by the Health Care and Education Reconciliation Act of 2010 (P.L. 111-152; HCERA), and hereafter referred to as PPACA. In general, PPACA did not make any significant changes to the Department of Defense (DOD) TRICARE program or to the Department of Veterans Affairs (VA) health care system. However, many have sought clarification as to whether certain provisions in PPACA, such as a mandate for most individuals to have health insurance, or extending dependant coverage up to age 26, would apply to TRICARE and VA health care beneficiaries. To address some of these concerns, Congress has introduced and/or enacted legislation. The TRICARE Affirmation Act (H.R. 4887; P.L. 111-159), signed into law on April 26, 2010, affirms that TRICARE satisfies the minimum acceptable coverage requirement in PPACA. Similarly, P.L. 111-173, signed into law on May 27, 2010, clarifies that the Civilian Health and Medical Program of the Department of Veterans Affairs (CHAMPVA), Spina Bifida Health Care Program, and the Children of Women Vietnam Veterans Health Care Program meet the ""minimum essential coverage"" requirement under PPACA. TRICARE coverage of children was extended to age 26 by the Ike Skelton National Defense Authorization Act for Fiscal Year 2011 (P.L. 111-383). PPACA requires that if a health insurance plan provides for dependent coverage of children, the plan must continue to make such coverage available for an adult child until age 26. This requirement relating to coverage of adult children will take effect for the plan years beginning on or after September 23, 2010. Under PPACA, both married and unmarried children will qualify for this coverage. The authorizing statute for CHAMPVA currently does not conform to this PPACA requirement. Furthermore, although the TRICARE authorizing statute has been amended to provide for coverage of children until age 26, the coverage provided by the new legislation differs from that required by PPACA in some important ways. To address the CHAMPVA situation, the CHAMPVA Children's Protection Act of 2011 (H.R. 115) has been introduced in the 112th Congress, although it has seen no action so far. This report addresses key questions concerning how PPACA affects TRICARE and VA health care. © 2012 Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895287343&partnerID=40&md5=1e322b4df455e07856d230b2eebe4a5c","The 111th Congress enacted the Patient Protection and Affordable Care Act (P.L. 111-148, PPACA), and amended it a week later by passing the Health Care and Education Reconciliation Act of 2010 (P.L. 111-152). (PPACA refers to P.L. 111-148 as amended by P.L. 111-152.) On January 19, 2011, the House passed H.R. 2, which would repeal PPACA. It is possible that the 112th Congress will examine other legislation to amend parts of PPACA. One issue that may arise during any debate to amend provisions in PPACA is the eligibility of aliens (noncitizens) for some of the key provisions of the act. Aliens who are ""lawfully present in the United States"" are subject to the heath insurance mandate and are eligible, if otherwise qualified, to participate in the high-risk pools and the exchanges, and they are eligible for premium credits and cost-sharing subsidies. PPACA expressly exempts unauthorized (illegal) aliens from the mandate to have health coverage and bars them from a health insurance exchange. Unauthorized aliens are not eligible for the federal premium credits or cost-sharing subsidies. Unauthorized aliens are also barred from participating in the temporary high-risk pools. To enforce the alien eligibility requirements under PPACA, the act requires the Secretary of Health and Human Services to establish a program to determine whether an individual who is to be covered in the individual market by a qualified health plan offered through an exchange, or who is claiming a premium tax credit or reduced cost-sharing, is a citizen or national of the United States or an alien lawfully present in the United States. Some have raised concerns that PPACA created an inequality between U.S. citizens and some noncitizens with incomes at or below 133% of the federal poverty level (FPL) with respect to eligibility to participate in an exchange and receive premium credits or cost-sharing subsidies. In general, all U.S. citizens and Medicaid-eligible noncitizens with incomes at or below 133% of FPL will be eligible for Medicaid, while similarly situated Medicaid-ineligible lawfully present noncitizens will be eligible to participate in an exchange and possibly to receive the credits or subsidies. © 2012 Nova Science Publishers, Inc. All rights reserved."
2012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895351760&partnerID=40&md5=bde5bada336c122dde99f1577d37db00","The Patient Protection and Affordable Care Act (P.L. 111-148, PPACA), as amended, includes provisions for the grandfathering of existing health insurance plans. Given that most Americans had private health insurance coverage on the date of enactment of PPACA, most Americans' health coverage was affected by the grandfathering provisions. A grandfathered health plan is an existing group health plan or health insurance coverage (including coverage from the individual health insurance market) in which a person was enrolled on the date of enactment. Therefore, as long as a person was enrolled in a health insurance plan on March 23, 2010, that plan has been grandfathered. Current enrollees in grandfathered health plans are allowed to re-enroll in that plan, even if renewal occurs after the date of enactment. Family members are allowed to enroll in the grandfathered plan, if such enrollment is permitted under the terms of the plan in effect on the date of enactment. For grandfathered group plans, new employees (and their families) may enroll in such plans. Grandfathered health plans are exempt from the majority of new insurance reforms under PPACA. However, grandfathered plans are subject to a handful of requirements: (1) uniform explanation of coverage documents; (2) medical loss ratio reporting and premium rebates; (3) prohibition on lifetime limits; (4) restriction on rescissions; (5) dependent coverage for children under 26 years of age; (6) prohibition on excessive waiting periods; (7) restricted annual limits; and (8) coverage for preexisting health conditions. Enrollment in a grandfathered plan meets the individual mandate requirements that are effective in 2014. On June 17, 2010, the Departments of Health and Human Services, Labor, and Treasury (""Departments"") issued interim final rules with request for comments regarding grandfathered plans. The regulation identified certain changes to benefits, cost-sharing, employer contributions, and access to coverage that would cause the loss of grandfathered status. It also clarified the loss of grandfathered status in either of the following instances: for a plan that did not have continuous enrollment (does not need to be the same enrollee), and termination of an existing collective bargaining agreement under which grandfathered health coverage was provided. In addition, the regulation included transitional rules that provide some flexibility in allowing changes to be made to the terms of a plan or coverage after enactment that do not cause loss of grandfathered status, and analysis of the potential impact of grandfathering rules on group and individual health plans. Comments on the interim final rules were due by August 16, 2010. Among the issues that generated comments from different stakeholder groups (health plans, employers, consumers, and state regulators) are prescription drug formularies, provider networks, cost-sharing, plan design and funding, and plan disclose requirements. On November 17, 2010, the Departments published an amendment to the interim final rules on grandfathered health plans. The amendment permits group health plans to change insurance carriers and still maintain grandfathered status. © 2012 Nova Science Publishers, Inc. All rights reserved."
