Year,Link,Abstract
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017199987&doi=10.1080%2f09540121.2017.1313385&partnerID=40&md5=f4da41c7aa55eb976261adb0f476860d","Concern is growing in the United States regarding the potential for health insurance benefit designs to discriminate against persons living with HIV as research demonstrates that such practices are occurring. A recent complaint filed against health insurers in seven states alleges that some health insurance companies have been using benefit designs that discourage enrollment of people living with HIV either by not covering essential HIV medications or by requiring cost-sharing for these prohibitively expensive medications. Legislators across the country have reacted by introducing legislation to address these growing problems. This paper describes Assembly Bill 339, legislation passed in California in 2015 and going into effect on 1 January 2017, which provides protection for people living with HIV by requiring coverage for single-tablet regimens to manage HIV while placing a cap on patient cost-sharing. Given California’s size and influence, and the uncertainty of the future of the Affordable Care Act, this legislation has the potential to influence the national policy debate. © 2017 Informa UK Limited, trading as Taylor & Francis Group"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017283281&doi=10.1016%2fS0140-6736%2817%2930398-7&partnerID=40&md5=51cb07ef2b8fd94e1e57e5c3bc95b0d7","Widening economic inequality in the USA has been accompanied by increasing disparities in health outcomes. The life expectancy of the wealthiest Americans now exceeds that of the poorest by 10–15 years. This report, part of a Series on health and inequality in the USA, focuses on how the health-care system, which could reduce income-based disparities in health, instead often exacerbates them. Other articles in this Series address population health inequalities, and the health effects of racism, mass incarceration, and the Affordable Care Act (ACA). Poor Americans have worse access to care than do wealthy Americans, partly because many remain uninsured despite coverage expansions since 2010 due to the ACA. For individuals with private insurance, rising premiums and cost sharing have undermined wage gains and driven many households into debt and even bankruptcy. Meanwhile, the share of health-care resources devoted to care of the wealthy has risen. Additional reforms that move forward, rather than backward, from the ACA are sorely needed to mitigate health and health-care inequalities and reduce the financial burdens of medical care borne by non-wealthy Americans. © 2017 Elsevier Ltd"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017110835&doi=10.1007%2fs10935-017-0468-5&partnerID=40&md5=23df5bc568d2b9a449d36e8dc6d3e5ef","The availability of a rural health clinic (RHC) database over the period of 6 years (2008–2013) offers a unique opportunity to examine the trends and patterns of disparities in immunization for influenza and pneumonia among Medicare beneficiaries in the southeastern states. The purpose of this exploratory study was twofold. First, it examined the rural trends and patterns of immunization rates before (2008–2009) and after (2010–2013) the Affordable Care Act (ACA) enactment by state and year. Second, it investigated how contextual, organizational, and aggregate patient characteristics may influence the variations in immunization for influenza and pneumonia of Medicare beneficiaries served by RHCs. Four data sources from federal agencies were merged to perform a longitudinal analysis of the influences of contextual, organizational, and aggregate patient characteristics on the disparities in immunization rates of rural Medicare beneficiaries for influenza and pneumonia. We included both time-varying and time-constant predictors in a multivariate analysis using Generalized Estimating Equation. This study revealed the increased immunization rates for both influenza and pneumonia over a period of 6 years. The ACA had a positive effect on increased immunization rates for pneumonia, but not for influenza, in rural Medicare beneficiaries in the eight states. The RHCs that served more dually-eligible patients had higher immunization rates. For influenza immunization, provider-based RHCs had a higher rate than the independent RHCs. For pneumonia immunization, no organizational variables were relevant in the explanation of the variability. The results also showed that no single dominant factor influenced health care disparities. This investigation suggested further improvements in preventive care are needed to target poor and isolated rural beneficiaries. Furthermore, the integration of immunization data from multiple sources is critically needed for understanding health disparities. © 2017 Springer Science+Business Media New York"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983340426&doi=10.1080%2f09540121.2016.1222055&partnerID=40&md5=0f933a8a67f2a2fefc50a1a395e11487","The impact of the Affordable Care Act (ACA) on HIV care patients, aged 18–64, was evaluated in three jurisdictions with Medicaid expansion (Chicago, New York State, and Washington) and three jurisdictions without Medicaid expansion (Georgia, Texas, and Virginia) using data from the Medical Monitoring Project. Multivariate regression models were used to evaluate insurance status that was reported pre- and post-ACA; self-reported impact of ACA on HIV care was explored with descriptive statistics. The likelihood of having insurance was significantly greater post-ACA compared to pre-ACA in Chicago (aRR = 1.33, 95%CI = 1.20, 1.47), Washington (aRR = 1.15, 95%CI = 1.08, 1.22), and Virginia (aRR = 1.14, 95%CI = 1.00, 1.29). In Washington and Chicago, the likelihood of being Medicaid-insured was greater post-ACA compared to pre-ACA implementation (Chicago: aRR = 1.25, 95%CI = 1.03,1.53; Washington: aRR = 1.66 95% CI = 1.30, 2.13). No other significant differences were observed. Only a subset of HIV care patients (range: 15–35%) reported a change in insurance that would have coincided with the implementation of ACA; and within this subset, a change in medical care costs was the most commonly noted issue. In conclusion, the influence of ACA on insurance coverage and other factors affecting HIV care likely varies by jurisdiction. © 2016 Informa UK Limited, trading as Taylor & Francis Group."
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989897665&doi=10.1080%2f02763877.2016.1228096&partnerID=40&md5=65c581c747bb7adb080a45b5fbbe48cd","The role of librarians in addressing health insurance information needs emerged following a request from President Barack Obama for librarians to assist the public with navigating the Affordable Care Act and the Health Insurance Marketplace. The goal of this article is to highlight a number of concrete ways reference work could be expanded, especially in public library settings, to support health insurance literacy concerns by offering illustrative examples and recommendations for authoritative health insurance information resources. Overall, this article contributes to the existing literature by offering practical recommendations that may be relevant to reference librarians supporting the health insurance information needs of their communities. ©, Published with license by Taylor & Francis. © Emily Vardell and Deborah H. Charbonneau."
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003946067&doi=10.1080%2f13854046.2016.1267803&partnerID=40&md5=9a219bc177fdf571267dfc8c879bfbc9","Objective: To provide clarification on the distinction between cognitive screening, cognitive testing, and neuropsychological assessment and highlight practical implications. Method: Non-systematic brief clinical review. Results: There is a present lack of explicit distinction between the various levels of measurement of cognitive functioning with regard to goals, indications for use, levels of complexity, and outcome. There is also a lack of guidance regarding the identification of who should be responsible for the administration and interpretation at each level. Conclusions: There is a growing awareness of the importance of cognitive health and disability, and of the importance of measurement of cognitive functions across the lifespan. For example, cognitive screening has been mandated by the Patient Protection and Affordable Care Act of 2010, and language contained within new psychiatric diagnostic criteria and healthcare regulatory changes reflect increased consideration of the importance of measurement of cognition. Changes such as these necessitate greater clarity on this important issue as it bears implications for professional practice, which ranges from education and training competencies, practice standards, and the way that neuropsychologists clarify and advocate for the value of specialty referrals for comprehensive assessment in a competitive and ever-changing healthcare market. © 2016 Informa UK Limited, trading as Taylor & Francis Group."
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017129628&doi=10.1037%2fprj0000253&partnerID=40&md5=97dbd3108afd9409ee5f6b936b22940f","Objective: We identify effective services to assist 3 groups of people with mental illnesses become or remain employed and prevent dependence on disability cash benefits: (a) individuals, including youth, who are experiencing an initial episode of psychosis; (b) employed individuals at risk of losing jobs due to mental illness; and© individuals who are or may become long-term clients of mental health services and are likely to apply for disability benefits. Method: We searched for articles published between 1992 and 2015 using key word terminology related to employment support services and each subgroup, and prioritized articles by study design. Results: The individual placement and support model of supported employment is more effective than traditional vocational programs in helping people with serious mental illnesses who are engaged in treatment or receiving disability benefits obtain competitive employment. Some early intervention programs effectively serve people who experience a first episode of mental illness, but more research is needed to demonstrate long-term outcomes. Less is known about the effectiveness of employment interventions in preventing unemployment and use of disability benefits among individuals at risk for job loss or long-term mental illness. Conclusions and Implications for Practice: States can fund employment supports to help prevent the need for disability benefit receipt by creatively combining federal sources, but the funding picture is imperfect. Medicaid expansion and other provisions of the Affordable Care Act may fund employment supports and assist in reducing dependence on disability benefits. (PsycINFO Database Record © 2017 APA, all rights reserved)."
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016952356&doi=10.1007%2fs11606-017-4051-9&partnerID=40&md5=b62bff179f22ac16c22f4f06e2036a9f","Background: Understanding the impact of health insurance is critical, particularly in the era of Affordable Care Act Medicaid expansion. The electronic health record (EHR) provides new opportunities to quantify health outcomes. Objective: To assess changes in biomarkers of chronic disease among community health center (CHC) patients who gained Medicaid coverage with the Oregon Medicaid expansion (2008–2011). Design: Prospective cohort. Patients were followed for 24 months, and rate of mean biomarker change was calculated. Time to a controlled follow-up measurement was compared using Cox regression models. Setting/Patients: Using EHR data from OCHIN (a non-profit network of CHCs) linked to state Medicaid data, we identified three cohorts of patients with uncontrolled chronic conditions (diabetes, hypertension, and hyperlipidemia). Within these cohorts, we included patients who gained Medicaid coverage along with a propensity score-matched comparison group who remained uninsured (diabetes n = 608; hypertension n = 1244; hyperlipidemia n = 546). Main Measures: Hemoglobin A1c (HbA1c) for the diabetes cohort, systolic and diastolic blood pressure (SBP and DBP, respectively) for the hypertension cohort, and low-density lipoprotein (LDL) for the hyperlipidemia cohort. Key Results: All cohorts improved over time. Compared to matched uninsured patients, adults in the diabetes and hypertension cohorts who gained Medicaid coverage were significantly more likely to have a follow-up controlled measurement (hazard ratio [HR] =1.26, p = 0.020; HR = 1.35, p < 0.001, respectively). No significant difference was observed in the hyperlipidemia cohort (HR = 1.09, p = 0.392). Conclusions: OCHIN patients with uncontrolled chronic conditions experienced objective health improvements over time. In two of three chronic disease cohorts, those who gained Medicaid coverage were more likely to achieve a controlled measurement than those who remained uninsured. These findings demonstrate the effective care provided by CHCs and the importance of health insurance coverage within a usual source of care setting. Clinical Trials Registration: NCT02355132 [https://clinicaltrials.gov/ct2/show/NCT02355132] © 2017 Society of General Internal Medicine"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015817999&doi=10.1215%2f03616878-3766762&partnerID=40&md5=556595e769c1f6ce5c799616d36c8aa1","With increasing ideological polarization both within states and across states, policy makers face new challenges in developing and refining policies. This essay explores these challenges in the context of the spread of health policies across the states under the Affordable Care Act, highlighting key arguments and findings from the authors in this Special Issue. I discuss how common mechanisms of policy diffusion, the attributes of policies themselves, and the conditional nature of policy diffusion all play somewhat different roles during polarized times. In addition to new challenges to policy makers, polarization offers new opportunities for experimentation and learning that may be valuable to scholars and practitioners alike."
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012198660&doi=10.1016%2fj.socscimed.2017.01.066&partnerID=40&md5=63de5e80a2bf0971e890ac715715239d","A number of researchers have shown that brokers (e.g., navigators and street-level bureaucrats) bridge access to healthcare services and information for immigrant patients through rich personal relationships and a mission of ethical care. An open question remains concerning how the increasing rationalization of healthcare over the past few decades influences brokerage for undocumented immigrant patients. Drawing from fieldwork and interviews conducted in California, as the Affordable Care Act (ACA) was implemented, I develop the concept of the “double-embedded-liaison.” While other studies treat brokers as acting either as gatekeepers or patient representatives, this study explains how brokers simultaneously operate on multiple planes when new roles are added. I argue that with more formalization and scrutiny at health centers, the impact of brokerage is destabilized and, subsequently, diminished. Two consequences of the double-embedded-liaison brokerage form are: (1) some brokers become disillusioned and exit –resulting in the loss of valuable resources at the health centers, and (2) immigrants move away from the health centers that historically served them. In looking at brokers’ simultaneous performance as gatekeepers and representatives, this research extends brokerage typologies and street-level bureaucracy arguments that largely treat brokerage in a mono-planar rather than in a bi-planar mode. Furthermore, in examining the risks and opportunities brokerage brings to addressing health disparities, the study provides insights into the effects of replacing the ACA or repealing it all together in the Post-Obama era. © 2017 Elsevier Ltd"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011665673&doi=10.1002%2fppul.23648&partnerID=40&md5=e38727cc134e51b7559135bdece76ed3","Background: The Patient Protection and Affordable Care Act (ACA), enacted in 2010, expanded private insurance coverage of young adults through the dependent coverage provision. This policy's implications for patients with cystic fibrosis (CF) are unknown. Methods: The CF Foundation Patient Registry was used to identify patients seen at CF centers, 3 years before and after ACA implementation. Patients were grouped according to eligibility for the dependent care provision (18–25 years old in 2010) or ineligibility (26–35 years old). Year-level difference-in-difference logistic regressions evaluated the association between ACA enactment and insurance status (private, public, or no insurance). Routine annual care consistent with CF Foundation guidelines (≥4 clinic visits, ≥4 respiratory cultures, and ≥2 pulmonary function tests/year) was a secondary outcome. Results: The analysis included 4,024 and 3,132 patients in the eligible and ineligible groups, respectively (35,353 patient-years). In the eligible group, 62% had private insurance before and after ACA; 18% had public insurance before and after ACA; and 5% switched from public to private insurance. In the eligible group, lack of insurance coverage became more common in the post-ACA period (relative risk ratio vs. private insurance [RRR] = 1.95; 95%CI: 1.57, 2.43; P < 0.001). Public insurance coverage also became more common (RRR = 1.50; 95%CI: 1.39, 1.62; P < 0.001). Use of routine care increased post-ACA, but more strongly in the ineligible group than in the eligible group. Conclusions: The ACA dependent coverage provision did not increase private insurance coverage or use of routine care among CF patients who were potentially affected by this policy. Pediatr Pulmonol. 2017;52:458–466. © 2017 Wiley Periodicals, Inc. © 2017 Wiley Periodicals, Inc."
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014966390&doi=10.1111%2f1475-6773.12497&partnerID=40&md5=62aa9626cd98dbf079f5f7f1c13c5856","Objective: To predict changes in wage growth for health care workers based on projections of insurance enrollment from the Affordable Care Act (ACA). Data Sources: Enrollment data came from three large employers and a sampling of premiums from ehealthinsurance.com. Information on state Medicaid eligibility rules and costs were from the Kaiser Family Foundation. National predictions were based on the MEPS and Medicare Current Beneficiary surveys. Bureau of Labor Statistics data were used to estimate employment. Study Design: We projected health insurance enrollment by plan type using a health plan choice model. Using claims data, we measured the services demanded for each plan choice and year. Projections of labor demand were based on current output/input ratios. Changes in wages resulting from changes in labor demand from 2014 to 2021 were based on labor supply and demand elasticities. Principal Findings: Expenditures required to retain and grow the health care workforce will increase substantially. Wages will increase most for professions with the greatest training requirements (physicians and registered nurses). The largest impact will be felt in 2015. Conclusions: Projected wage increases for health care workers may drive substantial growth in insurance premiums and reduce the affordability of health insurance. © Health Research and Educational Trust"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009827065&doi=10.1016%2fj.adaj.2016.12.001&partnerID=40&md5=291af96e1a14466a4f1b29b99d824a2f","Background Pediatric dental benefits must be offered in the health insurance marketplaces created under the Affordable Care Act. The authors analyzed trends over time in premiums and the number of dental insurers participating in the marketplaces. Methods The authors collected dental benefit plan data from 35 states participating in the federally facilitated marketplaces in 2014, 2015, and 2016. For each county, they counted the number of issuers offering stand-alone dental plans (SADPs) and medical plans with embedded pediatric dental benefits. They also analyzed trends in premiums. Results From 2014 through 2016, the number of issuers of stand-alone dental plans and medical plans with embedded pediatric dental benefits either did not change or increased in most counties. Average premiums for low–actuarial-value SADPs declined from 2014 through 2016. Conclusions The increase in the number of issuers of stand-alone dental plans and medical plans with embedded dental benefits may be associated with lower premiums. However, more research is needed to determine if this is the case. Practical Implications Affordable dental plans in the marketplaces could induce people with lower incomes to sign up for dental benefits. Newly insured people could have significant oral health needs and pent-up demand for dental care. © 2017 American Dental Association"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016066952&doi=10.1016%2fj.jamcollsurg.2016.12.044&partnerID=40&md5=8352ec77ca2b375959e884225bb8cefc","Background Although the Affordable Care Act (ACA) expanded Medicaid access, it is unknown whether this has led to greater access to complex surgical care. Evidence on the effect of Medicaid expansion on access to surgical cancer care, a proxy for complex care, is sparse. Using New York's 2001 statewide Medicaid expansion as a natural experiment, we investigated how expansion affected use of surgical cancer care among beneficiaries overall and among racial minorities. Study Design From the New York State Inpatient Database (1997 to 2006), we identified 67,685 nonelderly adults (18 to 64 years of age) who underwent cancer surgery. Estimated effects of 2001 Medicaid expansion on access were measured on payer mix, overall use of surgical cancer care, and percent use by racial/ethnic minorities. Measures were calculated quarterly, adjusted for covariates when appropriate, and then analyzed using interrupted time series. Results The proportion of cancer operations paid by Medicaid increased from 8.9% to 15.1% in the 5 years after the expansion. The percentage of uninsured patients dropped by 21.3% immediately after the expansion (p = 0.01). Although the expansion was associated with a 24-case/year increase in the net Medicaid case volume (p < 0.0001), the overall all-payer net case volume remained unchanged. In addition, the adjusted percentage of ethnic minorities among Medicaid recipients of cancer surgery was unaffected by the expansion. Conclusions Pre-ACA Medicaid expansion did not increase the overall use or change the racial composition of beneficiaries of surgical cancer care. However, it successfully shifted the financial burden away from patient/hospital to Medicaid. These results might suggest similar effects in the post-ACA Medicaid expansion. © 2017 American College of Surgeons"
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017344142&doi=10.1089%2fpop.2016.0030&partnerID=40&md5=5eea83660a5b78bd421f1eff223da9a9",[No abstract available]
2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016822632&partnerID=40&md5=e1546e5d4e673867b3bc8629f05bfe5e",[No abstract available]
