Year,Link,Abstract
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889650599&doi=10.3389%2ffneur.2013.00171&partnerID=40&md5=73d65d5bb4cacbab2c46a59473a2e653","The Patient Protection and Affordable Care Act (PPACA) addresses consumer protection, employer-provided insurance coverage, as well as the government's role in providing health care access to the most vulnerable populations. Within the practice of neurology, the PPACA has the challenging goal of reconciling the needs of the growing elderly population with the financial barriers to costly yet available health care services. To bridge that gap, all health care professionals working in the field of neurology must reflect on the effect previous Medicare reimbursement policies have had on the current practice of neurology, and utilize lessons learned in recent years. The test of time will tell whether the PPACA will achieve the goal of decreasing in health care spending while ensuring quality universal healthcare services. © 2013 Lakhan, Ebied, Tepper and Nguyen."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889043976&doi=10.1016%2fj.osfp.2013.09.003&partnerID=40&md5=58676c280f1f423a0e003338981234f5","The Patient-Centered Medical Home (PCMH) is a redesign of office practice that maintains the core values of traditional family medicine, creates health care teams that track and improve patient care, improves access, satisfaction, and patient centeredness, and is supported by reformed reimbursement. The Affordable Care Act has acknowledged the role of the PCMH and contains many components that support the study and expansion of the model. This first offering in a series of articles on the PCMH provides an introduction to the principles of the PCMH, its place in national delivery demonstration projects and accountable care organizations, and a description of some of the changes practices can begin to make in the transition to a medical home. © 2013."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889561655&doi=10.2147%2fCOPD.S52557&partnerID=40&md5=02add003c6f42db74a643dd429c532ef","Background: Inpatient admissions for chronic obstructive pulmonary disease (COPD) represent a significant economic burden, accounting for over half of direct medical costs. Reducing 30-day readmissions could save health care resources while improving patient care. Recently, the Patient Protection and Affordable Care Act authorized reduced Medicare payments to hospitals with excess readmissions for acute myocardial infarction, heart failure, and pneumonia. Starting in October 2014, hospitals will also be penalized for excess COPD readmissions. This retrospective database study investigated whether use of arformoterol, a nebulized long-acting beta agonist, during an inpatient admission, had different 30-day all-cause readmission rates compared with treatment using nebulized short-acting beta agonists (SABAs, albuterol, or levalbuterol). Methods: A US nationally representative hospital database was used to study adults aged ≥40 years, discharged between January, 2006 and March, 2010, and with a diagnosis of COPD. Patients receiving arformoterol on ≥80% of days following treatment initiation were compared with patients receiving a nebulized SABA during hospitalization. Arformoterol and nebulized SABA patients were matched (1:2) for age, sex, severity of inpatient admission, and primary/secondary COPD diagnosis. Logistic regression compared the odds of readmission while adjusting for age, sex, race, admission type, severity, primary/secondary diagnosis, other respiratory medication use, respiratory therapy use, oxygen use, hospital size, and teaching status. Results: This retrospective study compared 812 arformoterol patients and 1,651 nebulized SABA patients who were discharged from their initial COPD hospital admission. An intensive care unit stay was more common among arformoterol patients (32.1% versus 18.4%, P,0.001), suggesting more severe symptoms during the initial admission. The observed readmission rate was significantly lower for arformoterol patients than for nebulized SABA patients (8.7% versus 11.9%, P=0.017), as were the adjusted odds of readmission (odds ratio 0.69, 95% confidence interval 0.51-0.92). Conclusion: All-cause 30-day readmission rates were significantly lower for arformoterol patients than nebulized SABA patients, both before and after adjusting for patient and hospital characteristics. © 2013 Bollu et al. This work is published by Dove Medical Press Limited."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888592932&doi=10.1001%2fjama.2013.278356&partnerID=40&md5=d4e5a2212c245145dc917987ecceaa66",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888598800&doi=10.1001%2fjama.2013.278353&partnerID=40&md5=4b914f08d4e0a9ebbf05be575403745e",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890296023&doi=10.7326%2f0003-4819-159-10-201311190-00724&partnerID=40&md5=88739c09e52ac63c0fe3c75a54a4e271","Starting on 1 October 2013, most individuals and small businesses will be able to shop for and enroll in health insurance coverage through their state's health insurance marketplace, also known as an exchange. The health insurance marketplaces will serve as a one-stop resource to help the uninsured and the underinsured find comprehensive health coverage that fits their needs and budget and determine whether they qualify for health insurance tax credits provided by the Patient Protection and Affordable Care Act. Physicians may benefit because insured patients are more likely to have a regular source of care, adhere to medical regimens, and access preventive care. However, implementation of the marketplaces may prove challenging if enrollment numbers are insufficient, technical problems arise, and patients are unable to access providers. Despite these potential issues, physicians are encouraged to educate themselves about how the marketplaces work so they can direct their patients to find the coverage that best meets their medical needs. © 2013 American College of Physicians."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888330691&doi=10.1056%2fNEJMe1312681&partnerID=40&md5=b03e708a017b79e74c05dd73c5bd2275",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888377326&doi=10.1056%2fNEJMp1312287&partnerID=40&md5=9a4c57cf940da7804e326f723f10af61",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892462203&partnerID=40&md5=081447f9aa1d4dfb5bc12ce88ea3f764","This final rule will update the Home Health Prospective Payment System (HH PPS) rates, including the national, standardized 60-day episode payment rates, the national per-visit rates, the low-utilization payment adjustment (LUPA) add-on, and the non-routine medical supply (NRS) conversion factor under the Medicare prospective payment system for home health agencies (HHAs), effective January 1, 2014. As required by the Affordable Care Act, this rule establishes rebasing adjustments, with a 4-year phase-in, to the national, standardized 60-day episode payment rates; the national per-visit rates; and the NRS conversion factor. In addition, this final rule will remove 170 diagnosis codes from assignment to diagnosis groups within the HH PPS Grouper, effective January 1, 2014. Finally, this rule will establish home health quality reporting requirements for CY 2014 payment and subsequent years and will clarify that a state Medicaid program must provide that, in certifying HHAs, the state's designated survey agency carry out certain other responsibilities that already apply to surveys of nursing facilities and Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF-IID), including sharing in the cost of HHA surveys. For that portion of costs attributable to Medicare and Medicaid, we will assign 50 percent to Medicare and 50 percent to Medicaid, the standard method that CMS and states use in the allocation of expenses related to surveys of nursing homes."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897803111&partnerID=40&md5=7782d70488462d286494875c2554be75","In 2010, 45% of young adults reported delaying needed care because of costs and 39% reported having difficulty paying medical bills. It is estimated that with full implementation of the Affordable Care Act in 2014, of the 14.8 million uninsured adults aged 19 to 29, 12.1 million could gain subsidized coverage. Some of the major determinants of health insurance coverage rates for young adults indicate that socioeconomic status (not able to afford the cost of insurance premiums), demographics, perceived value, and perceived need were the most significant determinants of health insurance status of young adults. The aim of the Affordable Care Act is to provide affordable and accessible health care to everyone. This law especially affects the young adult population since this population has often fallen through the cracks with regard to health care coverage. This article details the history and timeline of the law and goes into detail on specific portions of the law, and how it affects young adults specifically. It details portions of the law that have already been put into practice and portions of the law that will be instituted over the next few years. The article also touches on positive outcomes from the implementation of the law, along with shortcomings that have become evident. Copyright © 2013 American Academy of Pediatrics. All rights reserved."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888222387&doi=10.2105%2fAJPH.2013.301497&partnerID=40&md5=3d77097ebe99338847b9a2d753cd6c04","States are currently discussinghow( orwhether) toimplement the Medicaid expansion to nondisabled adults earning less than 133% of the federal poverty level, a key aspect of the Patient Protection and Affordable Care Act. Those experiencing homelessness and those involved with the criminal justice system - particularly when they struggle with behavioral health diagnoses - are subpopulations that are currently uninsured at high rates and have significant health care needs but will become Medicaid eligible starting in 2014. We outline the connection between these groups, assert outcomes possible from greater collaboration between multiple systems, provide a summary of Medicaid eligibility and its ramifications for individuals in the criminal justice system, and explore opportunities to improve overall public health through Medicaid outreach, enrollment, and engagement in needed health care."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890816216&doi=10.1215%2f03616878-2373184&partnerID=40&md5=e96372a8f850e4e42f93a73243d2fc25","Many states have worked tirelessly over the past two years to develop health insurance exchanges and prepare for the expansion of their Medicaid programs in order to meet the requirements of the Patient Protection and Affordable Care Act. Programs to expand coverage, however, do not necessarily ensure seamlessness for many individuals who are likelyto experience shifts in program eligibility due to changing circumstances (e.g., income fluctuations, family composition changes, etc.).A number of states are actively working tolimit the impact of changes in program eligibility by developing policies that limit either the incidence of program eligibility changes and/or the impact those changes have on individual consumers. Various emerging state approaches take into account program history, the desire for state flexibility, and the political and operational challenges states face in developing coverage expansions that work for consumers, stakeholders, and policy makers. © 2013 by Duke University Press."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888221110&doi=10.1177%2f1078390313511852&partnerID=40&md5=455435aac4fbc52fb389b5a7df57d5e0","The Patient Protection and Affordable Care Act (ACA) will greatly increase the demand for mental health (MH) services, as 62.5 million Americans from relatively high-need populations will be newly eligible for MH benefits. Consequently, the supply of MH care provider services is expected to proportionately decrease by 18% to 21% in 2014. ACA funding does not demonstrate the ability to increase turnout of psychiatrists sufficiently to meet the need. Available data indicate that the numbers of advanced practice psychiatric nurses (APPNs) continue to increase at a much greater rate, but information from either a clinical perspective or a market perspective is complicated by the weak distinctions that are made between nurse practitioners (NPs) and other nonphysician care professionals. The following recommendations are made: (a) some of the ACA funding for research into efficient and effective care delivery systems should be allocated to acquiring data on APPNs in leadership roles or clinical settings in which they are ultimately responsible for management of MH care, as differentiated from settings in which they provide support for psychiatrists; and (b) since the available data indicate nurse practitioners achieve good outcomes and are more economically viable than psychiatrists, placement of psychiatric-mental health nurse practitioners in community settings should be recognized as a realistic solution to the shortfall of MH services. © The Author(s) 2013."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888247924&doi=10.2105%2fAJPH.2013.301421&partnerID=40&md5=7c092ceabe68110eb86c3eff129beb6a","Objectives. We studied 6494 Boston Health Care for the Homeless Program (BHCHP) patients to understand the disease burden and health care utilization patterns for a group of insured homeless individuals. Methods. We studied merged BHCHP data and MassHealth eligibility, claims, and encounter data from 2010. MassHealth claims and encounter data provided a comprehensive history of health care utilization and expenditures, as well as associated diagnoses, in both general medical and behavioral health services sectors and across a broad range of health care settings. Results. The burden of disease was high, with the majority of patients experiencing mental illness, substance use disorders, and a number of medical diseases. Hospitalization and emergency room use were frequent and total expenditures were 3.8 times the rate of an average Medicaid recipient. Conclusions. The Affordable Care Act provides a framework for reforming the health care system to improve the coordination of care and outcomes for vulnerable populations. However, improved health care coverage alone may not be enough. Health care must be integrated with other resources to address the complex challenges presented by inadequate housing, hunger, and unsafe environments."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888125585&doi=10.1016%2fS1470-2045%2813%2970544-8&partnerID=40&md5=f781cee66be4ed0fa598bb5b76f2111a",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877087090&partnerID=40&md5=84c7c712b7a140cb873fbe8a0fae185c",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894632574&partnerID=40&md5=b743d0b57f50547f2319e73eef6b3f4f",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891657956&partnerID=40&md5=3ea72d131b58b586482d137586c9c67b",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891617802&partnerID=40&md5=6e333973d5df613372ecd5239a8f082b",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888096803&doi=10.1016%2fj.amjmed.2013.06.030&partnerID=40&md5=52cc72bc27fa31fb5fa27e0173359729",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891607854&partnerID=40&md5=a47fba899a5a781fd31be7a4209262fc",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889639763&doi=10.1016%2fj.wneu.2012.10.021&partnerID=40&md5=d4493f0ad5c42c8c0fa85aaa15a1075d","Background: This report was conceived as a contribution to the national debate regarding U.S. health care (HC) and as a means of explaining the challenges facing U.S. HC to the international readers of WORLD NEUROSURGERY. Methods: The basic economic concepts pertinent to health care, including fundamentals of economic theories, gross domestic product (GDP), U.S. revenues and expenditures and the U.S. federal deficit and national debt, are discussed at the outset of this study. This is followed by a review of the U.S. health insurance paradigms and a detailed analysis of the escalating cost of U.S. health care. Finally, the efforts designed to reverse the paradigm of escalating health care costs will be discussed. Results: This study reveals that should the U.S. HC cost continue to escalate at the same rate, HC would consume the entire gross domestic product by 2070. The root causes for this trend are overutilization of HC, inappropriate allocation of HC costs at the end of life, defensive medicine, high-end technology and prescription drugs, failure of competitive market forces, and administrative costs, inefficiency, and waste. The proposed means of reversing this paradigm, including the Patient Protection and Affordable Care Act, are discussed in light of their economic and social impact. Conclusions: The reversal of the current paradigm of escalating cost of U.S. HC will require extraordinary leadership across the entire spectrum of HC delivery. It is concluded that neither the Affordable Care Act nor the Path to Prosperity will succeed unless the escalating cost of U.S. HC is reversed. It is hoped that this report contributes to that end. © 2013 Elsevier Inc. All rights reserved."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890945416&doi=10.1093%2feurheartj%2feht455&partnerID=40&md5=a1983879ade2eb7f67e59a590649974d",[No abstract available]
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892383728&partnerID=40&md5=2d4d3e86ed3c43e1d3614412e9927f8e","The Affordable Care Act requires health insurers to justify rate increases of 10 percent or more for nongrandfathered plans in the individual and small-group markets. Analyzing these filings for rates taking effect from mid-2012 through mid-2013, insurers attributed the great bulk--three-quarters or more--of these larger rate increases to routine factors such as trends in medical costs. Insurers attributed only a very small portion of these medical cost trends to factors related to the Affordable Care Act. The ACA-related factor mentioned most often, but only in a third of the rate filings in this study, was the requirement to cover women's preventive and contraceptive services without patient cost-sharing. But, the insurers who point to this requirement or other ACA-related costs attributed only about 1 percentage point of their rate increases to the health reform law."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897783050&partnerID=40&md5=c86481e450cf0b59eb0b13f203d007a9","The transition to young adulthood is accompanied by increased rates of mortality, engagement in risky health behaviors, and chronic conditions. Primary care visits can present a key opportunity for improving the health of young adults through preventive screening and intervention. In this article, we review (1) opportunities for improving young adult preventive health care as a result of the Affordable Care Act (ACA); (2) preventive service guidelines relevant to the young adult age group; (3) a new young adult tool to facilitate the delivery of preventive services; and (4) lessons learned in implementing adolescent guidelines that can inform young adult preventive care. Copyright © 2013 American Academy of Pediatrics. All rights reserved."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879171187&partnerID=40&md5=3c0635fa8ca54c8ac670f78fff8458fd","The Affordable Care Act (ACA) has the potential to reshape health care in America. The expansion of medical insurance coverage, a move toward more integrated care delivery, and significant changes to how health care is financed are some of the main changes expected. Several aspects of the ACA have important implications for dentists as oral health care professionals and small business employers, as well as consumers of medical care. While much of the effect of the ACA on health care in general and on dentistry in particular remains uncertain at this stage, it is important to highlight some of the potential changes that are likely to occur."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891604339&partnerID=40&md5=1c223eef92b09047e256889b470f50af","Following the Supreme Court's decision in 2012, state officials are now deciding whether to expand their Medicaid programs under the Affordable Care Act. While the states' costs of participating in the Medicaid expansion have been at the forefront of this discussion, the expansion has much larger implications for the flow of federal funds going to the states. This issue brief examines how participating in the Medicaid expansion will affect the movement of federal funds to each state. States that choose to participate in the expansion will experience a more positive net flow of federal funds than will states that choose not to participate. In addition to providing valuable health insurance benefits to low-income state residents, and steady sources of financing to state health care providers, the Medicaid expansion will be an important source of new federal funds for states."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888880997&doi=10.1016%2fj.jhealeco.2013.05.002&partnerID=40&md5=4cd531d8bacd29071e773bc01668bac8","In two important health policy contexts - private plans in Medicare and the new state-run ""Exchanges"" created as part of the Affordable Care Act (ACA) - plan payments come from two sources: risk-adjusted payments from a Regulator and premiums charged to individual enrollees. This paper derives principles for integrating risk-adjusted payments and premium policy in individual health insurance markets based on fitting total plan payments to health plan costs per person as closely as possible. A least squares regression including both health status and variables used in premiums reveals the weights a Regulator should put on risk adjusters when markets determine premiums. We apply the methods to an Exchange-eligible population drawn from the Medical Expenditure Panel Survey (MEPS). © 2013 Elsevier B.V."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888299540&doi=10.1016%2fj.soscij.2013.07.013&partnerID=40&md5=ecfcdf6a8daf080f34166c727e4a0422","Advancements by the federal government to extend access to health care to Medicaid eligible populations have been countered by state government efforts to curtail program benefits and eligibility. Fiscally and philosophically-based legislation and Medicaid waivers have created a patchwork of state policies that contradict the original civil rights orientation of the program. This examination of equitable access to Medicaid programs and services reviews individual and community factors and fiscal and institutional barriers that contribute to discriminatory practices and then explores ways in which the Patient Protection and Affordable Care Act (ACA) addresses those issues. We find that the ACA funding authorizations for numerous innovative programs strives to substantially redress issues of discriminatory and inequitable service provision. © 2013 Western Social Science Association."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892860998&doi=10.1111%2fjlme.12089&partnerID=40&md5=95135d7dba25fdd032c69917c103ca88","This article explores rights-based approaches to protecting disabled people against inequities in access to health care services. Understanding health care as a human right, as is found in the UN Convention on the Rights of People with Disabilities (CRPD), fails to provide theoretical machinery for responding to certain pressing challenges. An alternative account, understanding health care as a civil right, proves more promising. This latter approach then is applied to the right to health care under the U.S. Affordable Care Act (ACA), which contains provisions that could be antithetical to, and thus fail to comply with, the nondiscrimination standard of meaningful access to health care benefits. © 2013 American Society of Law, Medicine & Ethics, Inc."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893780377&doi=10.3233%2fPPL-130367&partnerID=40&md5=02b3df4672348c9796f5fb2e38bdb85c","Fiercely contested before, during, and after its passage, the 2010 Patient Protection and Affordable Care Act (ACA) is presently restructuring the U.S. healthcare market. This article describes the history of healthcare reform initiatives in the United States, analyzes the policy context in which the ACA was passed, and develops forecasts for the pharmaceutical market as insurance coverage grows. The institutional history of the U.S. healthcare system is revealing of the power of entrenched private interests, especially insurance and pharmaceutical firms, and of widespread opposition to price controls on prescription drugs or other forms of care. The ACA conforms to path dependency in the U.S. health system, continuing a unique mix of public and private insurance and private delivery of care. Building on the institutional analysis, the article develops specific projections for the U.S. prescription drug market in 2015 and 2020. The article concludes with a discussion of anticipated changes to pharmaceutical market structure under the ACA and the sustainability of free-market pricing for prescription drugs in the United States. © 2013-Network of Centres for Study of Pharmaceutical Law."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888201617&doi=10.1007%2fs10728-011-0197-5&partnerID=40&md5=299c7a9980583d6181fa2c7b257c2884","According to HealthCare.gov, by improving access to quality health for all Americans, the Affordable Care Act (ACA) will reduce disparities in health insurance coverage. One way this will happen under the provisions of the ACA is by creating a new health insurance marketplace (a health insurance exchange) by 2014 in which ""all people will have a choice for quality, affordable health insurance even if a job loss, job switch, move or illness occurs"". This does not mean that everyone will have whatever insurance coverage he or she wants. The provisions of the ACA require that each of the four benefit categories of plans (known as bronze, silver, gold and platinum) provides no less than the benefits available in an ""essential health benefits package"". However, without a clear understanding of what criteria must be satisfied for health care to be essential, the ACA's requirement is much too vague and open to multiple, potentially conflicting interpretations. Indeed, without such understanding, in the rush to provide health insurance coverage to as many people as is economically feasible, we may replace one kind of disparity (lack of health insurance) with another kind of disparity (lack of adequate health insurance). Thus, this paper explores the concept of ""essential benefits"", arguing that the ""essential health benefits package"" in the ACA should be one that optimally satisfies the basic needs of the people covered. © 2011 Springer Science+Business Media, LLC."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905626996&partnerID=40&md5=a498eee5ced338f3e8b4ba5f93c6a834","Data from the National Health Interview Survey, 2008-2012. The percentage of young adults with private health insurance coverage increased from the last 6 months of 2010 through the last 6 months of 2012 (52.0% to 57.9%). Except for an increase in the first 6 months of 2011, the percentage of privately insured young adults who had a gap in coverage during the past 12 months decreased from the first 6 months of 2008 through the last 6 months of 2012 (10.5% to 7.8%). The percentage of privately insured young adults with coverage in their own name decreased from 40.8% in the last 6 months of 2010 to 27.2% in the last 6 months of 2012. The percentage of privately insured young adults with employer-sponsored health insurance increased from the last 6 months of 2010 to the last 6 months of 2012 (85.6% to 92.5%). Young adults often experience instability with regard to work, school, residential status, and financial independence. This could contribute to a lack of or gaps in insurance coverage (1,2). In September 2010, the Affordable Care Act (ACA) extended dependent health coverage to young adults up to age 26. This provision was expected to lead to increases in private coverage for young adults aged 19-25 when they became eligible for coverage through their parents' employment (3,4). This report provides estimates describing the previous insurance status and sources of coverage among privately insured young adults aged 19-25, using data from the 2008-2012 National Health Interview Survey (NHIS). Comparisons are made with adults aged 26-34, the most similar age group that was not affected by the ACA provision. All material appearing in this report is in the public domain and may be reproduced or copied without permission; citation as to source, however, is appreciated."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891769397&doi=10.5600%2fmmrr.003.04.a02&partnerID=40&md5=00121a39d15bbf538daf835b761cdb3d","Background: The Affordable Care Act (ACA) dramatically expands Medicaid in 2014 in participating states. Meanwhile, six states have already expanded Medicaid since 2010 to some or all of the low-income adults targeted under health reform. We undertook an in-depth exploration of these six ""early-expander"" states-California, Connecticut, the District of Columbia, Minnesota, New Jersey, and Washington-through interviews with high-ranking Medicaid officials. Methods: We conducted semi-structured interviews with 11 high-ranking Medicaid officials in six states and analyzed the interviews using qualitative methods. Interviews explored enrollment outreach, stakeholder involvement, impact on beneficiaries, utilization and costs, implementation challenges, and potential lessons for 2014. Two investigators independently analyzed interview transcripts and iteratively refined the codebook until reaching consensus. Results: We identified several themes. First, these expansions built upon pre-existing state-funded insurance programs for the poor. Second, predictions about costs and enrollment were challenging, indicating the uncertainty in projections for 2014. Other themes included greater than anticipated need for behavioral health services in the expansion population, administrative challenges of expansions, and persistent barriers to enrollment and access after expanding eligibility-though officials overall felt the expansions increased access for beneficiaries. Finally, political context-support or opposition from stakeholders and voters-plays a critical role in shaping the success of Medicaid expansions. Conclusions: Early Medicaid expansions under the ACA offer important lessons to federal and state policymakers as the 2014 expansions approach. While the context of each state's expansion is unique, key shared experiences were significant implementation challenges and opportunities for expanding access to needed services."
2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929942703&partnerID=40&md5=7b7811ce4ff61d7bfd4c479988e57ff1",[No abstract available]
